Timestamp,Yaw,Pitch,Roll
6519214,-83.9,12.4,-171.2
6519239,-86.3,12.9,-170.6
6519264,-88.7,13.0,-170.4
6519289,-91.1,13.5,-170.2
6519314,-93.7,15.1,-170.0
6519339,-96.1,16.5,-169.8
6519364,-98.2,17.7,-169.2
6519389,-100.7,18.8,-169.1
6519414,-103.1,19.4,-168.8
6519439,-107.0,19.6,-168.8
6519464,-110.7,19.8,-168.3
6519489,-112.8,20.4,-168.2
6519514,-114.9,21.6,-168.0
6519539,-117.4,21.8,-168.2
6519564,-119.7,21.8,-168.3
6519589,-122.4,22.6,-168.3
6519614,-125.0,22.8,-168.2
6519639,-127.5,22.2,-168.6
6519664,-130.2,21.5,-169.2
6519689,-132.7,21.3,-169.6
6519714,-135.4,21.4,-170.0
6519739,-137.8,21.2,-169.8
6519764,-139.9,20.8,-168.7
6519789,-142.5,20.8,-168.5
6519814,-145.2,20.9,-168.2
6519839,-147.5,20.0,-168.0
6519864,-149.9,18.5,-167.5
6519889,-152.2,18.1,-167.2
6519914,-154.6,17.7,-167.2
6519939,-157.0,16.9,-167.2
6519964,-159.2,16.3,-167.0
6519989,-161.5,16.1,-166.9
6520014,-163.9,16.5,-167.2
6520039,-166.4,16.5,-167.5
6520064,-169.0,16.3,-168.0
6520089,-171.4,16.4,-168.2
6520114,-173.6,16.5,-168.5
6520139,-175.8,16.2,-168.4
6520164,-178.0,16.3,-168.3
6520189,179.9,16.5,-168.5
6520214,177.8,16.2,-169.5
6520239,175.9,15.9,-170.4
6520264,174.0,16.2,-171.6
6520289,172.4,16.6,-172.6
6520314,170.8,17.1,-173.5
6520339,169.6,17.1,-174.3
6520364,168.7,16.7,-174.6
6520389,167.4,16.2,-175.0
6520414,166.0,16.2,-175.0
6520439,165.3,16.3,-174.8
6520464,164.8,16.2,-174.6
6520489,164.4,16.2,-174.5
6520514,163.8,16.6,-174.6
6520539,163.2,16.6,-174.9
6520564,162.7,16.1,-175.5
6520589,162.3,15.6,-175.8
6520614,162.0,15.3,-176.0
6520639,161.7,15.1,-176.1
6520664,161.5,15.0,-176.0
6520689,161.4,14.9,-175.9
6520714,161.4,14.3,-176.0
6520739,161.5,14.1,-176.0
6520764,161.4,14.4,-176.1
6520789,161.2,14.9,-176.1
6520814,161.1,14.7,-176.3
6520839,161.3,14.0,-176.8
6520864,161.4,13.2,-177.6
6520889,161.6,12.9,-178.4
6520914,161.8,12.8,-179.0
6520939,162.4,12.4,-179.8
6520964,163.4,11.0,179.2
6520989,164.6,9.8,178.2
6521014,165.6,9.4,177.1
6521039,166.6,9.4,175.5
6521064,168.0,8.8,173.7
6521089,169.6,7.8,171.1
6521114,171.3,7.1,168.1
6521139,173.0,6.8,164.5
6521164,174.1,7.3,162.3
6521189,174.3,8.7,161.0
6521214,174.0,10.1,160.2
6521239,174.5,10.4,159.9
6521264,175.3,10.1,160.7
6521289,175.2,11.2,162.1
6521314,175.4,12.4,164.7
6521339,176.0,12.6,167.2
6521364,177.4,12.4,172.6
6521389,178.6,12.0,179.3
6521414,179.4,13.6,-176.0
6521439,179.1,13.9,-175.2
6521464,178.5,13.6,-175.4
6521489,178.1,13.5,-175.1
6521514,177.9,12.9,-174.3
6521539,178.4,13.1,-177.2
6521564,178.6,13.6,178.8
6521589,178.0,15.5,173.4
6521614,177.2,17.5,168.2
6521639,176.4,17.6,166.2
6521664,173.4,21.0,159.2
6521689,170.0,23.0,155.0
6521714,168.9,22.1,156.7
6521739,168.5,20.0,160.2
6521764,168.8,15.2,165.1
6521789,169.7,10.8,168.6
6521814,170.4,9.3,170.9
