Timestamp,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
48641,-0.73,1.95,-0.37,-0.39,0.15,-0.94,28.96,44.26,-60.77
48675,-0.73,1.95,-0.37,-0.39,0.15,-0.94,28.96,43.96,-60.17
48705,-0.79,1.95,-0.49,-0.39,0.15,-0.95,29.41,42.91,-59.41
48736,-0.79,1.95,-0.43,-0.39,0.14,-0.94,28.51,41.26,-59.56
48767,-0.79,1.95,-0.43,-0.38,0.15,-0.96,28.96,43.96,-59.71
48797,-0.79,1.95,-0.43,-0.39,0.15,-0.94,28.51,42.61,-60.62
48828,-0.73,1.95,-0.43,-0.39,0.16,-0.95,27.31,44.11,-59.56
48859,-0.73,1.95,-0.37,-0.39,0.15,-0.94,28.96,41.71,-59.41
48893,-0.79,1.95,-0.43,-0.39,0.14,-0.94,28.51,43.36,-59.26
48923,-0.73,2.01,-0.43,-0.38,0.15,-0.95,29.71,43.96,-60.47
48954,-0.79,1.89,-0.37,-0.39,0.15,-0.94,27.61,43.96,-59.71
48985,-0.79,1.95,-0.43,-0.39,0.15,-0.94,27.61,42.91,-60.47
49015,-0.79,1.95,-0.43,-0.4,0.16,-0.94,26.71,42.01,-59.56
49052,-0.79,1.95,-0.43,-0.39,0.14,-0.94,28.66,43.51,-61.22
49083,-0.73,1.95,-0.43,-0.39,0.15,-0.96,27.01,43.36,-60.02
49114,-0.79,1.89,-0.49,-0.39,0.14,-0.92,28.06,43.36,-60.02
49148,-0.73,2.01,-0.37,-0.39,0.15,-0.93,28.81,43.36,-60.02
49178,-0.73,1.95,-0.43,-0.4,0.15,-0.94,28.51,43.81,-60.02
49209,-0.79,1.95,-0.37,-0.38,0.14,-0.94,28.06,43.81,-60.02
49240,-0.73,1.95,-0.37,-0.38,0.15,-0.96,28.66,43.21,-59.11
49270,-0.73,1.95,-0.37,-0.39,0.14,-0.95,27.61,44.26,-59.71
49301,-0.73,1.89,-0.37,-0.39,0.15,-0.93,28.81,43.06,-61.07
49332,-0.79,2.01,-0.37,-0.39,0.14,-0.94,29.41,44.26,-59.71
49366,-0.79,1.95,-0.43,-0.39,0.14,-0.94,28.06,43.36,-60.32
49396,-0.85,1.95,-0.43,-0.4,0.15,-0.94,27.16,43.96,-60.77
49427,-0.79,1.95,-0.37,-0.38,0.15,-0.94,28.21,42.91,-60.77
49458,-0.79,1.95,-0.43,-0.38,0.14,-0.94,27.91,42.91,-60.17
49488,-0.73,1.95,-0.43,-0.39,0.15,-0.94,28.21,43.51,-60.77
49519,-0.73,1.95,-0.37,-0.39,0.15,-0.94,27.91,42.46,-59.41
49549,-0.79,1.95,-0.43,-0.39,0.15,-0.94,28.06,43.81,-59.26
49580,-0.79,1.95,-0.43,-0.39,0.15,-0.95,27.01,44.41,-60.02
49614,-0.79,1.95,-0.37,-0.39,0.15,-0.93,28.51,43.06,-57.91
49645,-0.85,1.95,-0.37,-0.39,0.15,-0.93,28.96,44.26,-59.11
49675,-0.79,1.95,-0.37,-0.4,0.15,-0.93,27.91,43.21,-60.17
49706,-0.73,2.01,-0.37,-0.38,0.15,-0.94,27.61,43.21,-60.77
49737,-0.73,1.95,-0.37,-0.39,0.15,-0.95,26.71,45.16,-59.56
49767,-0.73,1.89,-0.37,-0.39,0.14,-0.94,28.21,43.21,-60.77
49798,-0.79,1.95,-0.37,-0.39,0.15,-0.94,28.96,42.91,-59.41
49832,-0.85,1.95,-0.49,-0.38,0.15,-0.94,28.81,43.06,-59.26
49863,-0.73,2.01,-0.43,-0.39,0.14,-0.94,28.21,42.91,-60.77
49893,-0.73,1.89,-0.37,-0.39,0.15,-0.95,28.96,43.21,-59.71
49946,-0.79,1.95,-0.37,-0.39,0.15,-0.94,28.96,42.16,-60.17
49977,-0.73,1.95,-0.43,-0.39,0.16,-0.95,27.01,43.06,-59.26
50007,-0.79,1.95,-0.37,-0.39,0.15,-0.94,27.76,43.36,-60.02
50038,-0.73,1.95,-0.37,-0.39,0.15,-0.94,26.26,44.41,-60.62
50068,-0.73,1.95,-0.49,-0.39,0.14,-0.95,28.21,44.71,-61.22
50102,-0.79,1.95,-0.43,-0.39,0.15,-0.94,27.16,43.21,-60.47
50133,-0.79,1.95,-0.43,-0.39,0.14,-0.95,27.76,44.86,-59.56
50164,-0.79,1.95,-0.43,-0.39,0.15,-0.94,26.86,41.41,-59.71
50194,-0.79,1.95,-0.43,-0.39,0.15,-0.95,27.31,42.61,-61.07
50225,-0.79,1.95,-0.43,-0.39,0.16,-0.95,28.66,42.16,-60.17
50256,-0.79,1.95,-0.43,-0.38,0.13,-0.95,27.76,44.11,-60.02
50286,-0.85,1.95,-0.43,-0.39,0.15,-0.95,27.31,43.81,-60.02
50320,-0.79,1.95,-0.37,-0.39,0.15,-0.95,28.21,43.21,-58.66
50351,-0.79,2.01,-0.43,-0.4,0.15,-0.95,27.91,45.01,-60.47
50382,-0.73,1.95,-0.43,-0.39,0.14,-0.95,28.66,42.46,-60.47
50412,-0.79,1.89,-0.43,-0.38,0.15,-0.94,27.76,43.06,-59.56
50443,-0.73,1.95,-0.43,-0.39,0.15,-0.95,27.76,43.06,-59.26
50474,-0.79,1.95,-0.43,-0.38,0.15,-0.93,27.01,43.06,-60.62
50504,-0.79,1.95,-0.43,-0.38,0.15,-0.95,28.51,43.06,-61.37
50535,-0.85,1.89,-0.43,-0.38,0.15,-0.95,27.31,43.81,-60.62
50569,-0.79,1.95,-0.37,-0.39,0.15,-0.92,28.81,43.36,-59.56
50600,-0.79,1.95,-0.37,-0.38,0.15,-0.94,28.81,42.31,-60.32
50630,-0.79,1.95,-0.43,-0.39,0.15,-0.94,28.66,42.91,-60.47
50661,-0.79,1.95,-0.43,-0.38,0.15,-0.94,27.16,43.96,-61.82
50692,-0.79,1.95,-0.43,-0.38,0.14,-0.94,27.16,43.51,-59.71
50722,-0.73,1.95,-0.37,-0.38,0.15,-0.93,28.06,43.36,-60.02
50753,-0.73,1.95,-0.43,-0.38,0.16,-0.94,28.21,44.26,-59.71
50784,-0.79,1.95,-0.43,-0.39,0.15,-0.95,28.66,42.16,-60.47
50812,-0.79,1.89,-0.49,-0.39,0.15,-0.94,28.66,42.16,-60.77
50843,-0.73,1.89,-0.37,-0.39,0.15,-0.94,28.81,43.36,-57.91
50873,-0.79,1.95,-0.43,-0.38,0.15,-0.94,28.51,44.11,-59.56
50904,-0.73,1.95,-0.49,-0.39,0.15,-0.95,27.91,42.16,-61.22
50935,-0.73,1.95,-0.43,-0.39,0.15,-0.95,29.11,44.11,-60.62
50965,-0.73,1.95,-0.43,-0.39,0.14,-0.94,29.11,43.81,-60.62
50996,-0.73,1.89,-0.43,-0.4,0.14,-0.93,27.31,44.11,-60.62
51030,-0.79,1.95,-0.37,-0.4,0.15,-0.94,27.91,42.91,-60.47
51061,-0.79,1.95,-0.43,-0.39,0.14,-0.94,28.51,43.81,-60.32
51091,-0.73,1.95,-0.37,-0.39,0.16,-0.96,27.76,44.41,-59.56
51122,-0.73,1.95,-0.43,-0.39,0.15,-0.95,28.81,45.16,-60.32
51153,-0.79,1.95,-0.37,-0.39,0.15,-0.94,27.16,43.51,-60.47
51183,-0.73,1.95,-0.3,-0.39,0.16,-0.94,27.16,43.51,-59.41
51214,-0.73,1.95,-0.43,-0.38,0.15,-0.94,27.61,45.01,-60.47
51245,-0.79,1.89,-0.43,-0.39,0.15,-0.95,28.06,43.81,-60.02
51279,-0.79,1.89,-0.3,-0.39,0.15,-0.93,28.96,43.96,-59.11
51309,-0.79,1.89,-0.43,-0.39,0.15,-0.94,27.91,44.26,-60.47
51340,-0.73,1.89,-0.37,-0.4,0.15,-0.94,28.21,43.51,-60.17
51371,-0.79,1.83,-0.43,-0.39,0.15,-0.96,28.96,43.96,-60.77
51401,-0.79,1.95,-0.37,-0.39,0.15,-0.94,28.06,44.11,-60.32
51432,-0.73,1.95,-0.37,-0.39,0.15,-0.94,27.91,43.21,-60.17
51462,-0.79,1.89,-0.37,-0.39,0.15,-0.93,27.61,42.91,-60.17
51496,-0.85,1.95,-0.43,-0.38,0.13,-0.94,28.21,43.51,-59.71
51527,-0.73,1.89,-0.43,-0.39,0.15,-0.94,28.51,42.61,-60.32
51558,-0.79,1.95,-0.43,-0.38,0.15,-0.94,28.66,42.46,-59.41
51588,-0.73,1.95,-0.37,-0.39,0.15,-0.93,26.71,44.11,-59.26
51619,-0.73,1.95,-0.37,-0.4,0.15,-0.94,28.81,43.81,-60.32
51650,-0.73,1.95,-0.43,-0.39,0.15,-0.94,28.21,43.51,-60.47
51680,-0.79,1.95,-0.43,-0.39,0.15,-0.94,27.91,43.51,-61.22
51711,-0.79,1.95,-0.37,-0.39,0.15,-0.92,29.11,42.31,-60.32
51745,-0.73,1.95,-0.37,-0.39,0.15,-0.95,29.71,43.51,-61.22
51776,-0.73,1.95,-0.43,-0.38,0.15,-0.94,27.61,43.51,-59.71
51806,-0.79,1.95,-0.43,-0.39,0.16,-0.94,28.21,43.21,-59.71
51849,-0.73,1.89,-0.37,-0.39,0.15,-0.93,28.96,43.21,-59.71
51880,-0.73,1.95,-0.43,-0.39,0.15,-0.95,28.06,42.01,-61.37
51910,-0.79,1.95,-0.43,-0.39,0.15,-0.94,28.21,43.51,-60.77
51941,-0.79,1.95,-0.43,-0.39,0.15,-0.93,26.86,42.46,-60.47
51975,-0.79,1.95,-0.43,-0.4,0.16,-0.93,27.61,43.51,-59.71
52006,-0.79,1.89,-0.43,-0.39,0.15,-0.95,28.96,42.91,-61.52
52036,-0.79,1.89,-0.43,-0.39,0.14,-0.94,28.66,42.91,-61.22
52067,-0.73,1.95,-0.43,-0.38,0.15,-0.94,28.06,44.11,-61.07
52097,-0.79,1.95,-0.43,-0.4,0.14,-0.94,27.61,44.71,-60.77
52128,-0.73,1.95,-0.37,-0.39,0.15,-0.94,28.06,42.31,-60.62
52159,-0.73,1.95,-0.37,-0.38,0.14,-0.95,27.31,44.86,-60.32
52189,-0.73,1.95,-0.43,-0.39,0.15,-0.95,27.01,43.06,-61.67
52224,-0.79,1.89,-0.49,-0.39,0.15,-0.94,27.76,43.81,-60.02
52254,-0.79,1.83,-0.49,-0.38,0.14,-0.95,28.51,44.11,-60.32
52285,-0.79,1.89,-0.43,-0.39,0.16,-0.93,28.06,44.41,-61.07
52315,-0.85,1.89,-0.43,-0.39,0.15,-0.94,27.91,43.51,-60.77
52346,-0.73,2.01,-0.43,-0.39,0.15,-0.95,28.06,42.31,-59.56
52377,-0.85,1.95,-0.37,-0.39,0.15,-0.94,27.91,42.91,-59.41
52407,-0.73,1.89,-0.37,-0.39,0.15,-0.94,30.01,44.26,-60.77
52441,-0.73,1.95,-0.37,-0.38,0.15,-0.95,29.41,43.51,-61.22
52472,-0.73,1.95,-0.43,-0.39,0.14,-0.94,27.31,43.36,-60.62
52503,-0.73,1.89,-0.49,-0.38,0.15,-0.94,27.76,42.31,-58.51
52533,-0.79,1.95,-0.43,-0.39,0.15,-0.95,27.91,43.51,-58.06
52564,-0.79,1.95,-0.49,-0.39,0.14,-0.93,28.51,43.36,-60.02
52595,-0.73,2.01,-0.49,-0.4,0.15,-0.94,27.61,43.21,-59.11
52625,-0.79,1.95,-0.37,-0.39,0.16,-0.95,26.71,43.81,-60.62
52656,-0.73,1.95,-0.43,-0.38,0.15,-0.93,28.81,43.81,-59.26
52690,-0.79,1.95,-0.43,-0.39,0.14,-0.94,30.91,42.61,-58.96
52721,-0.79,1.95,-0.43,-0.39,0.14,-0.93,27.76,44.41,-59.56
52751,-0.73,1.95,-0.43,-0.39,0.15,-0.94,28.21,44.71,-59.41
52782,-0.79,1.89,-0.43,-0.38,0.15,-0.94,28.66,42.46,-61.52
52813,-0.73,1.95,-0.43,-0.39,0.15,-0.94,28.51,42.61,-60.62
52843,-0.79,1.95,-0.43,-0.39,0.15,-0.94,29.11,44.41,-59.56
52874,-0.79,1.95,-0.43,-0.38,0.15,-0.94,27.91,43.51,-59.11
52908,-0.79,2.01,-0.37,-0.38,0.14,-0.95,28.96,43.96,-60.17
52939,-0.73,1.95,-0.37,-0.39,0.15,-0.94,27.61,43.96,-59.71
52976,-0.73,1.89,-0.37,-0.38,0.15,-0.94,28.81,42.61,-61.37
53006,-0.79,1.95,-0.37,-0.39,0.14,-0.94,29.71,43.51,-60.77
53037,-0.79,1.95,-0.37,-0.39,0.15,-0.93,28.66,44.26,-59.71
53068,-0.79,1.95,-0.43,-0.4,0.15,-0.94,28.96,43.96,-59.71
53098,-0.73,1.89,-0.49,-0.39,0.16,-0.94,27.16,43.21,-59.71
53129,-0.79,1.95,-0.43,-0.38,0.14,-0.95,27.61,43.21,-58.66
53163,-0.79,1.89,-0.43,-0.39,0.14,-0.94,27.31,43.81,-60.02
53194,-0.79,1.95,-0.43,-0.39,0.15,-0.95,28.21,43.96,-59.41
53225,-0.79,1.89,-0.43,-0.39,0.15,-0.94,29.41,44.26,-60.77
53255,-0.73,1.95,-0.49,-0.39,0.15,-0.94,29.41,43.51,-59.11
53286,-0.79,1.95,-0.37,-0.39,0.16,-0.95,29.41,42.16,-60.77
53316,-0.79,1.95,-0.37,-0.39,0.16,-0.94,28.81,44.11,-61.37
53347,-0.73,1.95,-0.37,-0.38,0.15,-0.93,28.96,41.71,-59.71
53381,-0.79,1.95,-0.43,-0.39,0.14,-0.95,27.31,43.36,-60.62
53412,-0.79,1.89,-0.43,-0.4,0.15,-0.95,27.91,43.21,-59.71
53443,-0.73,1.89,-0.37,-0.39,0.15,-0.94,27.01,43.36,-60.62
53473,-0.79,1.95,-0.43,-0.39,0.14,-0.94,28.66,42.91,-61.22
53504,-0.79,1.95,-0.43,-0.39,0.15,-0.94,28.06,43.36,-60.32
53534,-0.73,1.89,-0.37,-0.39,0.15,-0.94,28.96,43.51,-59.71
53565,-0.79,1.89,-0.37,-0.39,0.15,-0.95,28.96,42.46,-60.77
53596,-0.79,1.95,-0.43,-0.39,0.15,-0.93,28.66,44.71,-60.47
53630,-0.73,1.95,-0.37,-0.39,0.15,-0.94,27.16,44.26,-59.71
53660,-0.73,1.89,-0.37,-0.38,0.15,-0.95,26.41,43.21,-59.41
53691,-0.79,1.95,-0.37,-0.39,0.15,-0.94,28.66,43.51,-60.17
53745,-0.79,1.89,-0.37,-0.38,0.14,-0.94,29.11,43.81,-59.56
53776,-0.79,1.95,-0.43,-0.38,0.14,-0.93,27.91,43.51,-61.52
53807,-0.79,1.89,-0.37,-0.39,0.15,-0.94,29.56,43.81,-57.46
53837,-0.79,2.01,-0.43,-0.39,0.15,-0.95,28.21,42.91,-59.71
53871,-0.79,1.95,-0.37,-0.38,0.15,-0.95,28.06,42.61,-61.07
53902,-0.73,1.95,-0.37,-0.39,0.15,-0.93,27.61,42.46,-61.22
53933,-0.79,1.89,-0.43,-0.38,0.15,-0.93,28.06,43.36,-61.37
53963,-0.79,1.95,-0.37,-0.39,0.16,-0.93,28.51,43.36,-60.32
53994,-0.73,1.95,-0.37,-0.39,0.15,-0.95,27.76,42.61,-61.37
54024,-0.73,1.89,-0.3,-0.39,0.14,-0.94,27.31,44.11,-60.62
54055,-0.79,1.89,-0.37,-0.39,0.15,-0.94,29.11,43.36,-60.02
54086,-0.73,1.95,-0.37,-0.39,0.15,-0.95,28.96,43.51,-59.41
54120,-0.73,1.95,-0.37,-0.39,0.16,-0.93,27.76,41.56,-60.32
54151,-0.79,1.89,-0.43,-0.38,0.15,-0.94,28.21,42.91,-59.71
54181,-0.79,1.95,-0.49,-0.39,0.15,-0.94,26.86,44.26,-59.71
54212,-0.73,1.95,-0.3,-0.39,0.14,-0.94,28.66,43.21,-59.41
54243,-0.67,1.95,-0.37,-0.39,0.15,-0.94,27.76,44.11,-60.32
54273,-0.79,1.89,-0.43,-0.39,0.15,-0.94,27.16,42.91,-60.17
54304,-0.79,1.89,-0.37,-0.38,0.14,-0.93,28.21,41.71,-61.22
54338,-0.79,2.01,-0.37,-0.39,0.14,-0.95,28.66,43.21,-60.47
54369,-0.79,1.95,-0.49,-0.39,0.15,-0.95,28.66,43.96,-60.47
54399,-0.73,2.07,-0.43,-0.39,0.15,-0.95,27.61,43.21,-58.66
54430,-0.79,1.89,-0.43,-0.38,0.15,-0.92,28.51,43.06,-60.02
54460,-0.73,1.95,-0.37,-0.39,0.15,-0.94,28.51,42.61,-59.56
54491,-0.85,1.89,-0.43,-0.39,0.14,-0.93,28.06,43.81,-58.21
54522,-0.85,2.01,-0.43,-0.4,0.15,-0.94,27.31,44.41,-60.62
54552,-0.73,2.01,-0.3,-0.39,0.14,-0.93,27.91,43.51,-59.41
54587,-0.79,2.01,-0.43,-0.38,0.15,-0.94,28.21,43.21,-58.66
54617,-0.79,1.89,-0.49,-0.39,0.14,-0.95,28.66,44.71,-60.77
54648,-0.85,1.95,-0.37,-0.38,0.15,-0.94,27.91,43.96,-60.17
54679,-0.79,1.95,-0.37,-0.38,0.15,-0.94,28.06,43.06,-59.56
54709,-0.73,1.95,-0.37,-0.39,0.15,-0.94,27.91,43.21,-60.47
54740,-0.79,1.89,-0.37,-0.39,0.15,-0.94,28.66,44.26,-58.36
54771,-0.79,1.95,-0.43,-0.39,0.15,-0.95,28.66,43.96,-60.77
54801,-0.79,1.95,-0.43,-0.39,0.15,-0.94,28.06,43.36,-60.32
54830,-0.73,1.95,-0.43,-0.39,0.15,-0.93,27.76,42.01,-60.32
54860,-0.73,1.95,-0.37,-0.38,0.14,-0.95,29.11,45.16,-60.02
54891,-0.79,1.95,-0.37,-0.39,0.15,-0.95,28.66,43.21,-59.41
54922,-0.73,1.83,-0.43,-0.39,0.15,-0.95,27.16,43.21,-59.41
54952,-0.85,1.95,-0.43,-0.39,0.16,-0.95,29.41,44.26,-59.41
54983,-0.85,1.89,-0.37,-0.39,0.14,-0.94,28.96,42.46,-60.17
55014,-0.73,1.95,-0.37,-0.38,0.15,-0.95,28.06,43.81,-61.07
55048,-0.73,2.01,-0.37,-0.39,0.14,-0.94,29.41,43.21,-59.71
55078,-0.79,1.95,-0.43,-0.38,0.15,-0.94,28.51,42.61,-61.67
55109,-0.79,1.95,-0.43,-0.38,0.15,-0.93,28.06,44.11,-59.56
55140,-0.79,1.89,-0.43,-0.39,0.15,-0.94,28.06,44.11,-60.62
55171,-0.73,1.89,-0.43,-0.38,0.14,-0.93,30.01,43.96,-60.47
55201,-0.79,1.89,-0.43,-0.38,0.15,-0.93,27.01,45.16,-58.96
55232,-0.79,1.95,-0.43,-0.39,0.15,-0.95,27.31,44.41,-60.62
55263,-0.79,1.89,-0.37,-0.39,0.15,-0.94,27.61,43.51,-59.41
55297,-0.73,1.89,-0.49,-0.4,0.15,-0.95,28.06,43.81,-61.07
55327,-0.73,1.95,-0.37,-0.39,0.15,-0.93,28.21,43.21,-60.17
55358,-0.79,2.01,-0.43,-0.39,0.15,-0.93,27.01,43.36,-58.96
55389,-0.79,1.95,-0.43,-0.39,0.14,-0.94,28.96,45.01,-60.47
55419,-0.79,2.01,-0.43,-0.39,0.16,-0.95,28.06,44.11,-60.02
55450,-0.79,1.95,-0.43,-0.39,0.15,-0.95,27.91,43.51,-60.77
55481,-0.79,1.89,-0.43,-0.39,0.15,-0.93,27.16,42.91,-59.41
55515,-0.79,1.95,-0.37,-0.39,0.15,-0.94,27.91,43.96,-58.66
55545,-0.79,1.89,-0.37,-0.38,0.15,-0.95,28.06,42.01,-60.02
55576,-0.73,1.95,-0.43,-0.4,0.15,-0.94,27.16,43.96,-58.66
55619,-0.79,1.89,-0.37,-0.39,0.14,-0.93,27.91,41.71,-59.11
55650,-0.79,1.95,-0.37,-0.39,0.15,-0.94,27.91,43.51,-60.47
55681,-0.79,1.95,-0.37,-0.39,0.15,-0.94,28.21,42.91,-60.17
55711,-0.73,2.01,-0.37,-0.39,0.15,-0.94,27.61,44.26,-59.71
55742,-0.79,1.95,-0.43,-0.39,0.15,-0.93,28.51,43.06,-58.96
55776,-0.79,1.89,-0.37,-0.39,0.15,-0.94,27.91,43.21,-61.22
55807,-0.79,1.95,-0.37,-0.39,0.14,-0.93,28.66,43.96,-59.41
55837,-0.79,2.01,-0.43,-0.39,0.15,-0.93,27.76,44.11,-58.96
55868,-0.73,1.95,-0.37,-0.39,0.15,-0.93,28.96,43.21,-60.17
55899,-0.73,1.89,-0.43,-0.39,0.16,-0.94,27.61,42.46,-59.11
55929,-0.79,1.77,-0.43,-0.39,0.16,-0.94,27.76,43.81,-59.56
55960,-0.79,2.01,-0.37,-0.39,0.15,-0.94,27.61,43.51,-59.71
55994,-0.79,1.95,-0.49,-0.38,0.15,-0.94,29.86,43.06,-58.96
56025,-0.79,1.89,-0.43,-0.39,0.15,-0.94,27.01,42.31,-60.62
56055,-0.73,1.83,-0.43,-0.38,0.15,-0.94,28.66,43.51,-60.47
56086,-0.79,2.01,-0.43,-0.39,0.15,-0.95,28.81,42.31,-60.32
56117,-0.79,2.01,-0.37,-0.39,0.14,-0.94,28.81,43.81,-60.32
56147,-0.79,1.89,-0.37,-0.39,0.15,-0.93,28.81,44.41,-60.02
56178,-0.73,1.83,-0.43,-0.39,0.15,-0.95,27.01,44.11,-60.32
56209,-0.85,1.95,-0.43,-0.39,0.15,-0.94,27.61,43.21,-59.71
56243,-0.79,1.95,-0.37,-0.39,0.15,-0.93,28.06,44.41,-59.26
56273,-0.79,1.95,-0.43,-0.38,0.16,-0.95,27.16,43.51,-60.17
56304,-0.73,1.95,-0.37,-0.39,0.15,-0.94,27.01,43.06,-58.96
56335,-0.73,1.89,-0.43,-0.39,0.15,-0.94,29.86,44.41,-60.62
56365,-0.73,1.89,-0.37,-0.4,0.15,-0.93,29.56,44.86,-59.56
56396,-0.79,1.89,-0.37,-0.39,0.15,-0.94,28.81,42.61,-61.07
56427,-0.79,1.95,-0.43,-0.39,0.15,-0.95,28.21,42.91,-59.11
56461,-0.73,1.89,-0.37,-0.39,0.15,-0.94,29.11,43.81,-60.32
56491,-0.79,2.01,-0.43,-0.39,0.15,-0.93,27.61,43.96,-60.77
56522,-0.73,2.01,-0.43,-0.39,0.15,-0.94,27.91,44.71,-60.17
56553,-0.73,1.89,-0.43,-0.39,0.15,-0.95,28.21,43.96,-59.41
56583,-0.73,1.95,-0.37,-0.38,0.15,-0.94,27.16,43.96,-59.71
56614,-0.79,2.01,-0.43,-0.39,0.16,-0.94,28.66,43.96,-59.71
56645,-0.79,1.89,-0.49,-0.39,0.15,-0.94,28.96,42.91,-59.11
56675,-0.79,1.89,-0.43,-0.39,0.15,-0.94,27.61,42.16,-60.47
56709,-0.73,1.95,-0.37,-0.39,0.14,-0.94,28.51,43.06,-61.37
56740,-0.79,1.95,-0.37,-0.39,0.15,-0.94,28.06,44.11,-60.02
56771,-0.79,1.89,-0.37,-0.39,0.16,-0.95,28.96,43.51,-60.77
56801,-0.85,1.95,-0.43,-0.38,0.15,-0.92,27.16,41.41,-59.71
56832,-0.79,1.95,-0.43,-0.39,0.15,-0.94,28.21,43.51,-59.71
56869,-0.73,2.01,-0.43,-0.39,0.15,-0.94,28.51,42.61,-60.62
56900,-0.79,1.89,-0.43,-0.39,0.15,-0.95,30.01,42.46,-60.17
56934,-0.79,1.95,-0.37,-0.4,0.14,-0.94,28.96,43.51,-58.66
56964,-0.79,1.89,-0.37,-0.39,0.16,-0.95,28.96,45.01,-59.71
56995,-0.73,2.01,-0.37,-0.4,0.15,-0.95,28.81,43.36,-60.32
57026,-0.73,1.89,-0.43,-0.38,0.15,-0.93,28.06,43.81,-60.02
57056,-0.73,1.95,-0.43,-0.38,0.15,-0.95,27.91,42.91,-59.11
57087,-0.79,1.95,-0.37,-0.39,0.15,-0.94,26.71,44.11,-60.62
57117,-0.79,1.89,-0.43,-0.38,0.15,-0.95,28.06,43.06,-60.02
57148,-0.79,1.95,-0.37,-0.39,0.14,-0.93,29.41,43.51,-60.47
57182,-0.73,1.89,-0.37,-0.39,0.15,-0.94,29.11,43.81,-59.56
57213,-0.79,1.83,-0.37,-0.39,0.15,-0.94,27.61,43.96,-59.41
57244,-0.73,2.01,-0.37,-0.39,0.15,-0.94,27.31,45.16,-58.96
57274,-0.79,1.95,-0.43,-0.39,0.14,-0.96,28.06,43.81,-60.02
57305,-0.79,1.89,-0.43,-0.39,0.15,-0.93,28.66,43.21,-60.47
57336,-0.67,1.95,-0.37,-0.39,0.15,-0.94,28.81,44.86,-59.26
57366,-0.67,1.95,-0.43,-0.38,0.14,-0.94,27.91,43.21,-61.22
57400,-0.79,1.89,-0.49,-0.39,0.14,-0.95,28.21,43.21,-60.17
57431,-0.79,1.95,-0.37,-0.38,0.15,-0.94,28.66,43.21,-61.82
57461,-0.79,1.89,-0.43,-0.39,0.15,-0.94,29.41,43.51,-59.41
57515,-0.79,1.95,-0.43,-0.39,0.16,-0.94,28.81,43.06,-61.37
57546,-0.79,1.95,-0.49,-0.39,0.16,-0.93,28.51,43.81,-59.26
57576,-0.73,1.95,-0.43,-0.39,0.15,-0.95,29.41,44.26,-60.17
57607,-0.73,1.89,-0.43,-0.39,0.15,-0.94,28.66,43.51,-59.71
57638,-0.79,1.95,-0.43,-0.39,0.15,-0.95,28.21,42.91,-60.17
57672,-0.73,2.01,-0.43,-0.39,0.15,-0.95,27.76,42.61,-58.96
57702,-0.79,2.01,-0.49,-0.39,0.15,-0.94,28.81,43.36,-60.02
57733,-0.73,2.01,-0.37,-0.39,0.14,-0.93,28.06,43.36,-60.32
57764,-0.73,2.01,-0.37,-0.39,0.14,-0.96,28.06,43.81,-60.32
57794,-0.79,2.01,-0.37,-0.39,0.14,-0.94,26.86,43.51,-61.22
57825,-0.73,2.07,-0.43,-0.38,0.14,-0.95,27.61,43.96,-60.17
57856,-0.67,2.13,-0.37,-0.4,0.15,-0.94,28.66,43.96,-60.17
57890,-0.73,2.07,-0.43,-0.39,0.15,-0.94,30.46,43.21,-60.17
57920,-0.73,1.95,-0.49,-0.38,0.15,-0.95,29.11,44.11,-60.62
57951,-0.73,2.01,-0.37,-0.39,0.15,-0.93,29.71,43.21,-60.47
57982,-0.79,2.01,-0.37,-0.38,0.14,-0.94,28.21,42.91,-60.17
58012,-0.79,1.89,-0.43,-0.38,0.15,-0.93,28.51,43.06,-60.62
58043,-0.73,1.95,-0.43,-0.39,0.15,-0.93,28.06,44.11,-59.56
58074,-0.85,1.95,-0.43,-0.39,0.15,-0.94,28.66,43.21,-58.66
58104,-0.73,1.83,-0.43,-0.38,0.14,-0.93,27.01,42.31,-59.56
58138,-0.79,1.95,-0.37,-0.38,0.15,-0.96,27.61,44.71,-60.17
58169,-0.79,1.95,-0.37,-0.39,0.14,-0.94,29.41,42.46,-59.71
58200,-0.73,1.89,-0.37,-0.39,0.15,-0.93,28.96,44.71,-60.17
58230,-0.73,1.89,-0.37,-0.38,0.15,-0.94,28.51,43.36,-60.32
58261,-0.73,1.95,-0.37,-0.4,0.15,-0.93,27.76,43.81,-59.26
58292,-0.79,1.89,-0.37,-0.38,0.15,-0.94,27.31,43.06,-60.02
58322,-0.79,1.95,-0.43,-0.39,0.14,-0.95,28.21,42.91,-59.71
58356,-0.85,1.95,-0.43,-0.39,0.16,-0.93,28.21,43.21,-60.77
58387,-0.79,1.95,-0.49,-0.39,0.16,-0.95,28.06,43.06,-60.32
58417,-0.79,1.89,-0.37,-0.38,0.15,-0.94,28.21,43.51,-60.47
58448,-0.73,1.95,-0.37,-0.39,0.15,-0.94,29.41,43.21,-60.77
58479,-0.79,1.89,-0.3,-0.39,0.15,-0.95,27.76,43.81,-61.37
58509,-0.79,1.89,-0.37,-0.39,0.15,-0.94,28.51,42.31,-61.67
