Timestamp,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
23822,0.0564,-0.0074,-0.0245,0.05126953,0.06445312,-1.02441406,621.1,405.55,-185.94
23833,0.0894,-0.0096,-0.0383,0.05419922,0.06201172,-1.04150391,614.14,404.66,-213.85
23862,0.0841,-0.0436,-0.0234,0.04492188,0.05175781,-1.00976562,618.21,402.8,-187.33
23873,0.05,-0.0426,-0.0117,0.04443359,0.06201172,-1.0234375,622.58,416.04,-198.92
23902,-0.0521,-0.0202,0.0149,0.04882812,0.05517578,-0.98876953,627.3,398.31,-192.95
23913,-0.0319,-0.0106,0.0032,0.04443359,0.04589844,-1.04833984,616.94,398.41,-195.46
23942,-0.0245,-0.0277,-0.0181,0.02148438,-0.00585938,-1.04492188,605.25,399.52,-208.57
23953,-0.0372,-0.0341,0.0085,0.04980469,0.07128906,-1.0625,611.21,396.75,-206.09
23982,-0.0458,-0.0479,0.0117,0.04199219,0.04248047,-1.02539062,618.05,422.86,-202.61
23993,-0.0628,-0.0415,0.0234,0.04736328,0.05615234,-1.02246094,615.05,413.77,-189.56
24022,-0.1266,-0.0372,0.0415,0.04003906,0.07128906,-1.02148438,617.78,423.45,-186.6
24033,-0.0905,-0.0309,0.0404,0.04785156,0.06689453,-1.00683594,618.53,399.46,-203.44
24062,-0.1607,-0.0287,0.0394,0.04736328,0.04199219,-1.03466797,616.89,410.36,-207.03
24073,-0.1213,-0.0468,0.0543,0.06494141,0.07421875,-1.04443359,610.98,402.5,-199.22
24102,-0.1564,-0.0521,0.0809,0.04394531,0.07910156,-0.98925781,621.29,398.57,-188.85
24113,-0.2054,-0.0394,0.0915,0.04980469,0.06884766,-1.02197266,616.96,404.95,-204.55
24142,-0.0894,0.0277,0.116,0.04199219,0.07568359,-1.015625,615.44,402.42,-199.29
24153,-0.1235,0.0415,0.1298,0.05322266,0.09814453,-1.01904297,613.81,408,-197.74
24182,-0.166,0.0692,0.0851,0.03271484,0.13183594,-1.01757812,609.69,394.23,-200.83
24193,-0.1841,0.0851,0.0734,0.03222656,0.06787109,-0.95996094,627.44,400.62,-204.86
24222,-0.2192,0.1724,0.0851,0.03271484,0.09423828,-1.01904297,620.85,415.28,-182.93
24233,-0.1884,0.1948,0.1096,0.03369141,0.08105469,-1.03417969,610.89,402.7,-193.89
24262,-0.0372,0.0521,0.0543,0.02587891,0.09814453,-1.02685547,243.01,768.08,166.37
24337,0.1075,0.165,0.2097,0.02197266,0.08398438,-1.02246094,610.75,409.58,-193.64
24352,0.1086,0.166,0.1713,0.01074219,0.10644531,-1.06201172,618.12,416.13,-198.85
24367,0.1394,0.1543,0.1309,-0.0234375,0.05615234,-1.04833984,617.78,414.25,-174.93
24396,-0.0404,-0.0585,0.0532,0.00244141,0.08203125,-1.01220703,621,417.59,-194.84
24407,-0.0532,-0.0521,0.0415,0.00830078,0.08642578,-1.03222656,595.68,415.57,-187.89
24436,0.0266,0.0043,0.0192,0.00292969,0.08886719,-1.02539062,607.96,402.66,-196.51
24447,0.0575,0.0309,0.0138,0.01123047,0.08691406,-1.02001953,610.66,413.71,-193.5
24476,-0.0074,-0.0266,0.0255,0.03710938,0.07470703,-1.02929688,624.55,393.94,-201.05
24487,-0.0064,-0.0351,0.0202,-0.01367188,0.07128906,-1.04248047,618.33,409.1,-203.1
24516,-0.049,-0.067,0.0064,-0.01416016,-0.01416016,-1.02392578,600.49,402.9,-193.73
24527,-0.099,-0.0809,0.0128,0.00683594,-0.01318359,-1.05029297,614.06,398.27,-200.75
24556,-0.0223,-0.049,0.016,-0.02050781,0.06298828,-0.95605469,616.61,401.75,-179.35
24567,-0.0117,-0.0553,0.017,0.01074219,0.0859375,-0.99414062,605.09,399.87,-199.23
24596,-0.0479,-0.0788,-0.0117,0.02587891,0.07910156,-0.98730469,605.15,402.38,-205.81
24607,-0.0788,-0.1139,-0.0096,0.02490234,0.07617188,-1.02441406,615.39,402.52,-196.62
24636,0.049,0.0053,0.0096,0.00976562,0.10351562,-1.04052734,621.23,410.52,-200.42
24647,0.0309,0.0064,0.0234,0.00390625,0.07373047,-1.01611328,606.44,410.65,-204.2
24676,0.0085,-0.0117,0.0287,0.01123047,0.10351562,-1.02978516,627.3,407.5,-204.61
24687,0.0117,-0.0074,0.0223,0.01513672,0.06835938,-1.06005859,607.92,402.76,-193.84
24716,0.0192,-0.0117,-0.0011,0.01269531,0.07373047,-1.00732422,610.96,406.49,-203.08
24727,0.0479,0.0181,0.0043,0.00683594,0.06591797,-1.03417969,624.27,401.12,-192.8
24756,0.0085,0.0043,0,-0.00097656,0.10253906,-1.01757812,616.99,398.31,-198.13
24767,0.0021,-0.0021,0.0032,0.01074219,0.08496094,-1.03857422,608.06,399.81,-199.28
24796,-0.0011,0.0085,0.0234,-0.01220703,0.08886719,-1.02587891,631.6,407.76,-195.34
24807,-0.0447,-0.0138,0.0277,-0.00195312,0.05273438,-0.99121094,616.75,405.39,-192.54
24836,0.0479,0.0426,0.0287,-0.00439453,0.07714844,-1.00830078,629.97,416,-196.36
24847,0.0958,0.0468,0.0277,-0.00488281,0.07714844,-1.00878906,601.68,417.96,-194.55
24876,0.0138,-0.0415,-0.0074,0.01123047,0.08740234,-1.03759766,639.08,407.52,-198.12
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
