Timestamp,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
11265,-0.91,-2.26,0.24,0.19,0.22,-1.02,626.97,410.84,-188.5
11281,-0.91,-2.26,0.24,0.19,0.23,-1.01,599.25,401.06,-207.1
11296,-1.04,-2.13,0.24,0.2,0.22,-1.03,609.14,411.18,-188.23
11325,-0.79,-2.32,0.37,0.2,0.22,-1.02,616.84,410.45,-204.36
11336,-1.04,-2.13,0.37,0.19,0.23,-1.0,600.49,406.83,-198.92
11365,-1.04,-2.13,0.37,0.2,0.23,-1.02,625.6,406.69,-189.96
11376,-1.04,-2.26,0.24,0.2,0.22,-1.02,606.49,405.29,-200.39
11405,-0.98,-2.13,0.3,0.2,0.22,-1.01,616.98,394.38,-192.93
11416,-0.91,-2.26,0.24,0.2,0.23,-1.01,610.85,406.73,-196.41
11445,-0.85,-2.13,0.18,0.2,0.23,-1.02,615.2,409.5,-193.71
11456,-0.85,-2.26,0.3,0.2,0.22,-1.01,618.28,406.59,-196.52
11485,-0.85,-2.26,0.18,0.19,0.22,-1.0,618.02,413.72,-189.61
11496,-0.85,-2.32,0.24,0.19,0.22,-1.01,605.09,399.87,-199.23
11525,-0.91,-2.26,0.3,0.2,0.21,-1.02,621.53,394.09,-198.34
11536,-0.91,-2.26,0.37,0.19,0.22,-1.03,604.7,407.28,-184.31
11565,-0.91,-2.2,0.12,0.2,0.22,-1.01,618.43,397.05,-194.19
11576,-1.04,-2.13,0.24,0.2,0.22,-1.0,616.43,417.92,-188.1
11605,-0.98,-2.26,0.3,0.2,0.22,-1.01,606.44,405.39,-197.72
11616,-0.91,-2.2,0.18,0.2,0.22,-1.01,610.75,413.52,-198.83
11645,-1.04,-2.2,0.37,0.2,0.21,-1.01,614.03,404.91,-207.18
11656,-0.91,-2.32,0.24,0.19,0.22,-1.03,622.52,409.6,-187.15
11685,-0.98,-2.32,0.18,0.19,0.22,-1.01,606.37,401.6,-188.53
11696,-0.85,-2.2,0.43,0.2,0.22,-1.01,625.71,406.45,-196.63
11725,-1.04,-2.13,0.3,0.2,0.23,-1.02,622.59,413.39,-196.35
11736,-0.91,-2.07,0.24,0.2,0.23,-1.01,621.34,401.07,-195.43
11765,-0.85,-2.26,0.3,0.2,0.22,-1.0,616.7,408.14,-192.45
11776,-0.98,-2.13,0.24,0.2,0.22,-1.02,609.41,401.4,-192.58
11805,-0.98,-2.2,0.12,0.2,0.22,-1.01,613.73,417.39,-204.07
11816,-0.79,-2.13,0.24,0.2,0.22,-1.01,624.41,394.23,-193.05
11903,-0.91,-2.26,0.43,0.2,0.22,-1.01,606.15,415.22,-192.05
11914,-0.91,-2.2,0.3,0.19,0.22,-1.0,621.29,407.76,-200.52
11942,-0.98,-2.13,0.37,0.19,0.22,-1.02,609.56,398.45,-198.01
11953,-0.98,-2.13,0.24,0.2,0.23,-1.02,610.71,413.61,-196.17
11982,-0.91,-2.13,0.3,0.2,0.23,-1.0,615.16,413.53,-196.23
11993,-1.04,-2.07,0.18,0.19,0.23,-1.02,605.06,406.5,-205.66
12022,-0.91,-2.26,0.3,0.2,0.22,-1.01,622.48,418.89,-196.15
12033,-0.98,-2.2,0.18,0.2,0.22,-1.0,611.01,406.39,-205.75
12062,-0.91,-2.2,0.3,0.2,0.22,-1.0,617.93,413.91,-184.27
12073,-0.79,-2.2,0.24,0.19,0.23,-1.0,616.69,405.53,-188.54
12102,-0.91,-2.2,0.3,0.2,0.22,-1.01,616.44,424.46,-197.2
12113,-0.85,-2.2,0.12,0.2,0.22,-0.99,615.59,392.88,-196.96
12142,-0.85,-2.2,0.3,0.19,0.21,-1.01,622.77,399.86,-190.16
12153,-0.98,-2.2,0.24,0.2,0.22,-1.01,616.93,401.06,-198.03
12182,-0.85,-2.2,0.24,0.19,0.22,-1.01,606.28,411.0,-194.86
12193,-0.98,-2.13,0.49,0.19,0.23,-1.01,616.74,408.04,-195.12
12222,-0.98,-2.07,0.24,0.2,0.21,-1.01,625.71,406.45,-196.63
12233,-0.91,-2.26,-0.0,0.21,0.21,-1.01,615.05,409.84,-184.37
12262,-0.91,-2.2,0.24,0.2,0.22,-1.01,596.14,398.81,-195.14
12273,-0.85,-2.2,0.18,0.2,0.22,-1.01,609.62,404.9,-209.78
12302,-0.91,-2.2,0.37,0.2,0.22,-1.01,610.86,413.27,-205.51
12313,-0.98,-2.2,0.24,0.19,0.22,-1.02,607.83,406.89,-193.7
12342,-0.91,-2.2,0.24,0.2,0.23,-1.01,606.14,421.81,-199.81
12353,-0.98,-2.13,0.24,0.2,0.23,-1.01,613.87,405.25,-197.84
12382,-0.98,-2.2,0.18,0.2,0.23,-1.01,618.02,418.98,-196.08
12393,-0.91,-2.32,0.3,0.2,0.23,-1.01,606.37,410.8,-200.2
12422,-0.85,-2.26,0.3,0.2,0.22,-1.0,609.41,405.34,-197.77
12433,-0.85,-2.2,0.18,0.2,0.22,-1.01,610.8,406.83,-193.74
12462,-0.79,-2.26,0.24,0.2,0.22,-1.0,615.4,399.86,-194.05
12533,-0.91,-2.13,0.43,0.19,0.22,-1.0,624.16,410.56,-197.8
12543,-0.98,-2.26,0.24,0.2,0.22,-1.01,606.57,401.16,-200.54
12572,-0.91,-2.2,0.24,0.2,0.22,-1.0,625.75,402.41,-194.11
12583,-0.98,-2.26,0.24,0.2,0.23,-1.01,613.66,417.54,-200.07
12612,-0.98,-2.13,0.37,0.2,0.22,-1.0,609.63,407.5,-213.68
12623,-0.85,-2.13,0.37,0.2,0.22,-1.01,600.42,403.05,-189.73
12652,-0.91,-2.13,0.18,0.2,0.22,-1.01,618.33,409.1,-203.1
12663,-0.85,-2.2,0.24,0.2,0.23,-1.01,596.34,398.37,-207.15
12692,-0.85,-2.07,0.18,0.2,0.23,-1.02,624.02,417.44,-197.56
12703,-0.91,-2.2,0.49,0.2,0.22,-1.01,613.83,414.54,-206.84
12732,-0.98,-2.2,0.37,0.19,0.22,-1.0,615.15,416.18,-198.8
12743,-0.98,-2.2,0.37,0.2,0.22,-1.01,615.26,406.74,-193.81
12772,-0.98,-2.26,0.3,0.19,0.22,-1.0,604.9,406.85,-196.32
12783,-0.85,-2.26,0.3,0.2,0.22,-1.01,609.37,405.43,-195.1
12812,-1.04,-2.2,0.24,0.19,0.21,-1.02,608.02,399.91,-196.61
12823,-0.91,-2.13,0.18,0.2,0.22,-1.01,618.02,418.98,-196.08
12852,-0.91,-2.13,0.18,0.2,0.22,-1.0,618.33,409.1,-203.1
12863,-0.98,-2.26,0.43,0.19,0.23,-1.0,624.31,401.02,-195.47
12892,-0.91,-2.13,0.24,0.2,0.23,-1.02,618.41,402.36,-199.34
12903,-0.85,-2.2,0.3,0.19,0.23,-1.0,613.66,408.34,-188.4
12932,-0.98,-2.32,0.24,0.2,0.22,-1.02,624.55,393.94,-201.05
12943,-0.98,-2.26,0.37,0.2,0.22,-1.01,606.44,405.39,-197.72
12967,-0.91,-2.2,0.12,0.19,0.22,-1.01,616.84,401.26,-192.69
12987,-0.85,-2.26,0.3,0.19,0.23,-1.01,606.37,401.6,-188.53
13007,-0.91,-2.2,0.24,0.2,0.22,-1.0,610.94,397.34,-190.08
13027,-0.91,-2.26,0.3,0.2,0.23,-1.01,609.81,400.52,-216.6
13047,-0.91,-2.26,0.3,0.2,0.22,-1.01,618.08,416.22,-196.18
13067,-0.85,-2.2,0.24,0.19,0.23,-1.01,615.14,409.64,-189.71
13087,-0.98,-2.13,0.18,0.19,0.22,-1.01,624.03,414.78,-194.98
13184,-0.73,-2.2,0.37,0.19,0.22,-1.02,613.87,405.25,-197.84
13195,-0.98,-2.26,0.43,0.2,0.23,-1.01,608.22,399.47,-208.62
13223,-0.98,-2.13,0.18,0.2,0.22,-1.0,613.83,405.35,-195.17
13234,-1.1,-2.13,0.43,0.2,0.22,-1.01,618.36,402.46,-196.67
13263,-0.85,-2.32,0.18,0.19,0.22,-1.02,615.42,406.4,-203.15
13274,-0.98,-2.2,0.37,0.2,0.22,-1.01,622.75,413.05,-205.69
13303,-0.98,-2.26,0.3,0.21,0.21,-1.01,631.49,408.0,-188.67
13314,-1.04,-2.2,0.37,0.2,0.22,-1.01,606.04,424.66,-197.04
13343,-0.98,-2.13,0.3,0.2,0.22,-1.0,618.47,399.61,-199.43
13354,-0.91,-2.07,0.18,0.2,0.23,-1.01,623.97,408.34,-183.22
13383,-0.98,-2.2,0.3,0.19,0.22,-1.0,616.6,414.93,-194.87
13394,-1.04,-2.32,0.43,0.19,0.22,-1.01,609.06,424.51,-199.76
13423,-0.98,-2.2,0.3,0.2,0.21,-1.01,611.05,402.36,-203.23
13434,-0.98,-2.26,0.37,0.2,0.22,-1.0,610.99,409.05,-208.32
13463,-0.91,-2.26,0.24,0.2,0.23,-1.01,614.99,416.53,-189.46
13474,-0.98,-2.2,0.43,0.2,0.22,-1.01,623.13,392.49,-203.75
13503,-0.91,-2.2,0.24,0.2,0.22,-1.02,622.57,409.5,-189.82
13514,-0.85,-2.26,0.24,0.2,0.23,-1.0,621.41,404.86,-204.62
13543,-1.1,-2.13,0.24,0.19,0.22,-1.0,607.71,409.79,-189.6
13554,-0.79,-2.13,0.24,0.2,0.22,-1.0,627.13,410.5,-197.84
13583,-0.91,-2.13,0.37,0.2,0.22,-1.0,604.92,413.39,-205.42
13594,-0.85,-2.2,0.12,0.2,0.22,-1.01,627.25,404.99,-198.04
13623,-0.98,-2.32,0.24,0.19,0.22,-1.02,627.23,407.65,-200.61
13634,-0.79,-2.2,0.12,0.2,0.23,-1.01,613.72,408.2,-192.4
13663,-0.91,-2.2,0.37,0.19,0.23,-1.02,607.73,413.67,-196.12
13674,-0.91,-2.26,0.24,0.19,0.22,-1.01,622.39,413.83,-184.34
13703,-0.91,-2.13,0.24,0.2,0.21,-1.0,610.93,402.6,-196.56
13714,-0.91,-2.2,0.3,0.2,0.22,-1.01,611.05,397.1,-196.75
13743,-0.91,-2.2,0.3,0.2,0.22,-1.01,615.16,413.53,-196.23
13814,-0.91,-2.26,0.37,0.2,0.22,-1.01,616.97,400.97,-200.7
13824,-0.85,-2.13,0.37,0.2,0.22,-1.02,613.91,401.22,-195.31
13853,-0.91,-2.2,0.37,0.2,0.21,-1.0,621.19,410.61,-197.75
13864,-1.04,-2.2,0.37,0.2,0.22,-1.01,622.39,423.02,-196.0
13893,-0.91,-2.2,0.24,0.19,0.22,-1.01,609.41,401.4,-192.58
13904,-0.91,-2.13,0.37,0.2,0.22,-1.01,609.76,398.01,-210.02
13933,-0.79,-2.2,0.24,0.2,0.22,-1.01,616.84,401.26,-192.69
13944,-1.1,-2.13,0.12,0.2,0.22,-1.01,623.09,401.79,-212.75
13973,-0.79,-2.2,0.24,0.2,0.22,-1.01,621.15,408.05,-192.51
13984,-1.04,-2.13,0.18,0.2,0.22,-1.01,623.97,417.54,-194.89
14013,-0.85,-2.13,0.18,0.2,0.23,-1.02,615.2,409.5,-193.71
14024,-0.91,-2.2,-0.0,0.19,0.22,-1.0,615.26,406.74,-193.81
14053,-0.85,-2.13,0.3,0.19,0.21,-1.0,618.42,399.71,-196.77
14064,-0.98,-2.07,0.18,0.19,0.22,-1.02,610.95,409.14,-205.65
14093,-0.85,-2.26,0.24,0.19,0.22,-1.01,593.2,400.09,-199.05
14104,-0.98,-2.2,0.3,0.2,0.22,-1.03,609.47,407.84,-204.34
14128,-0.91,-2.26,0.18,0.19,0.22,-1.02,621.3,405.11,-197.95
14148,-0.85,-2.2,0.3,0.2,0.22,-1.03,610.96,406.49,-203.08
14168,-0.91,-2.2,0.37,0.19,0.22,-1.01,610.99,399.85,-196.65
14188,-0.91,-2.32,0.3,0.19,0.22,-1.01,597.22,414.11,-189.29
14208,-0.85,-2.26,0.3,0.19,0.22,-1.01,623.18,392.4,-206.42
14228,-0.91,-2.2,0.37,0.19,0.22,-1.01,604.8,409.7,-193.55
14248,-0.91,-2.2,0.43,0.2,0.22,-1.0,622.78,406.41,-199.26
14268,-0.91,-2.07,0.37,0.2,0.22,-1.01,622.69,406.6,-193.92
14288,-0.91,-2.2,0.24,0.2,0.22,-1.01,630.23,412.8,-208.47
14308,-0.98,-2.2,0.37,0.2,0.22,-1.01,614.16,400.68,-209.99
14328,-0.79,-2.07,0.37,0.2,0.22,-1.02,615.42,406.4,-203.15
14348,-0.91,-2.2,0.3,0.19,0.22,-1.0,613.72,414.79,-200.16
14368,-1.04,-2.13,0.3,0.19,0.22,-1.0,606.38,408.15,-197.63
14444,-0.91,-2.2,0.43,0.2,0.23,-1.01,613.96,401.12,-197.98
14454,-0.85,-2.26,0.18,0.2,0.22,-1.01,624.39,404.81,-204.67
14478,-0.91,-2.26,0.37,0.2,0.22,-1.01,609.84,384.69,-198.5
14498,-0.98,-2.13,0.43,0.19,0.22,-1.01,610.98,402.5,-199.22
14518,-0.85,-2.13,0.3,0.2,0.22,-1.02,599.17,405.19,-206.95
14538,-0.85,-2.13,0.37,0.19,0.23,-1.01,623.97,417.54,-194.89
14558,-0.98,-2.2,0.43,0.19,0.22,-1.01,613.87,405.25,-197.84
14578,-0.91,-2.2,0.3,0.19,0.22,-1.01,618.26,400.05,-187.43
14598,-0.85,-2.2,0.3,0.2,0.22,-1.02,614.99,416.53,-189.46
14618,-0.98,-2.2,0.24,0.2,0.22,-1.02,608.08,397.15,-196.71
14638,-0.98,-2.26,0.3,0.2,0.22,-1.01,625.66,406.54,-193.97
14658,-0.79,-2.26,0.37,0.2,0.22,-1.0,608.03,406.45,-205.7
14678,-1.04,-2.13,0.24,0.19,0.21,-1.0,618.55,406.0,-212.53
14698,-1.04,-2.2,0.3,0.2,0.23,-1.0,615.28,402.76,-189.95
14718,-0.98,-2.2,0.43,0.2,0.22,-1.01,606.35,405.59,-192.39
14738,-0.91,-2.13,0.37,0.19,0.22,-1.01,618.58,399.37,-206.11
14758,-1.04,-2.26,0.43,0.2,0.23,-1.01,600.5,409.44,-202.83
14778,-0.85,-2.2,0.3,0.2,0.23,-1.02,616.89,405.09,-200.55
14798,-0.98,-2.07,0.12,0.18,0.22,-1.0,607.62,413.92,-189.45
14818,-0.85,-2.13,0.3,0.19,0.22,-1.03,615.05,419.03,-196.04
14838,-0.91,-2.13,0.3,0.2,0.22,-1.0,622.64,413.29,-199.01
14858,-0.85,-2.13,0.24,0.2,0.23,-1.02,616.73,401.5,-186.02
14878,-0.91,-2.32,0.24,0.2,0.22,-1.0,613.87,405.25,-197.84
14898,-0.91,-2.2,0.24,0.19,0.22,-1.01,613.66,417.54,-200.07
14918,-0.91,-2.26,0.37,0.2,0.22,-1.0,618.22,409.34,-196.42
14938,-0.91,-2.2,0.18,0.2,0.22,-1.01,607.71,409.79,-189.6
14958,-0.91,-2.26,0.3,0.2,0.21,-1.01,614.16,391.48,-198.32
14978,-0.91,-2.2,0.24,0.2,0.21,-1.02,622.58,406.84,-187.25
14998,-1.04,-2.26,0.43,0.2,0.23,-1.01,613.66,408.34,-188.4
15175,-1.1,-2.2,0.37,0.2,0.22,-1.01,617.07,394.18,-198.27
15186,-0.98,-2.26,0.18,0.2,0.22,-1.0,621.03,410.95,-188.41
15215,-0.98,-2.26,0.24,0.19,0.22,-1.02,606.34,408.24,-194.96
15226,-0.91,-2.13,0.3,0.19,0.22,-1.02,625.76,408.96,-203.21
15255,-1.1,-2.13,0.3,0.2,0.22,-1.0,610.73,403.04,-184.55
15266,-0.98,-2.26,0.3,0.2,0.23,-1.01,615.41,409.06,-205.72
15295,-0.79,-2.13,0.18,0.2,0.23,-1.0,617.93,413.91,-184.27
15306,-0.91,-2.32,0.3,0.2,0.23,-1.02,621.21,405.3,-192.61
15335,-1.04,-2.13,0.3,0.2,0.23,-1.03,610.99,399.85,-196.65
15346,-0.85,-2.26,0.3,0.2,0.23,-1.01,621.24,407.86,-197.85
15375,-0.85,-2.2,0.37,0.2,0.21,-1.0,622.44,418.99,-193.48
15386,-0.98,-2.2,0.24,0.19,0.22,-1.01,621.4,407.52,-207.19
15415,-0.98,-2.13,0.24,0.2,0.23,-1.01,609.27,408.28,-192.34
15426,-0.91,-2.2,0.12,0.2,0.22,-1.02,618.28,406.59,-196.52
15455,-0.98,-2.2,0.37,0.19,0.22,-1.01,613.57,417.74,-194.73
15466,-0.91,-2.2,0.37,0.2,0.22,-1.03,615.09,418.94,-198.71
15495,-0.12,0.12,-0.18,0.19,0.22,-1.03,613.51,415.23,-188.16
15506,-0.12,0.12,0.06,0.2,0.23,-1.0,616.54,417.68,-194.77
15535,-0.06,-0.0,-0.06,0.2,0.22,-1.02,614.02,407.56,-209.75
15546,-0.12,-0.0,0.06,0.2,0.23,-1.0,602.14,410.4,-213.47
15575,-0.06,0.06,0.12,0.2,0.23,-1.02,622.88,399.62,-196.83
15586,-0.06,0.12,0.12,0.2,0.22,-1.0,616.8,405.29,-195.21
15615,-0.06,0.06,-0.0,0.19,0.23,-1.01,605.06,406.5,-205.66
15626,0.0,-0.0,-0.0,0.19,0.22,-1.0,609.6,394.42,-195.49
15655,0.0,-0.0,0.06,0.2,0.23,-1.0,609.64,394.32,-198.16
15666,0.0,-0.06,0.06,0.2,0.23,-1.01,610.99,399.85,-196.65
15695,-0.12,0.12,-0.06,0.21,0.23,-1.01,621.1,405.55,-185.94
15706,-0.12,0.12,-0.12,0.2,0.22,-1.0,614.14,404.66,-213.85
15735,0.0,-0.06,-0.0,0.2,0.23,-1.02,618.21,402.8,-187.33
15946,0.0,0.06,0.12,0.2,0.22,-1.01,622.58,416.04,-198.92
15956,-0.06,0.06,-0.0,0.2,0.22,-1.01,627.3,398.31,-192.95
15985,0.0,0.12,0.06,0.19,0.22,-1.02,616.94,398.41,-195.46
15996,-0.06,0.12,0.12,0.2,0.23,-1.02,605.25,399.52,-208.57
16025,-0.18,0.12,-0.0,0.19,0.22,-1.0,611.21,396.75,-206.09
16036,0.0,-0.06,-0.0,0.19,0.22,-1.01,618.05,422.86,-202.61
16065,0.0,-0.06,0.06,0.2,0.22,-1.01,615.05,413.77,-189.56
16076,-0.06,0.12,0.12,0.19,0.22,-1.02,617.78,423.45,-186.6
16105,-0.12,0.06,0.06,0.2,0.22,-1.02,618.53,399.46,-203.44
16116,0.0,-0.0,0.06,0.2,0.22,-1.01,616.89,410.36,-207.03
16145,-0.06,0.06,-0.0,0.21,0.22,-1.01,610.98,402.5,-199.22
16156,0.0,-0.0,-0.06,0.19,0.22,-1.0,621.29,398.57,-188.85
16185,-0.06,0.12,-0.06,0.2,0.22,-1.01,616.96,404.95,-204.55
16196,-0.24,-0.0,0.06,0.19,0.23,-1.01,615.44,402.42,-199.29
16225,-0.18,0.06,-0.0,0.19,0.22,-1.01,613.81,408.0,-197.74
16236,-0.12,0.12,-0.06,0.2,0.22,-1.01,609.69,394.23,-200.83
16265,-0.06,0.06,0.06,0.2,0.23,-1.01,627.44,400.62,-204.86
16276,-0.18,0.06,0.06,0.2,0.22,-1.01,620.85,415.28,-182.93
16305,0.0,-0.12,0.12,0.2,0.22,-1.01,610.89,402.7,-193.89
16305,0.0,-0.12,0.12,0.21,0.22,-1.03,243.01,768.08,166.37
16350,-0.06,-0.0,-0.06,0.2,0.22,-1.03,610.75,409.58,-193.64
16360,-0.18,0.06,-0.06,0.19,0.22,-1.0,618.12,416.13,-198.85
16389,-0.06,0.06,-0.06,0.19,0.23,-1.01,617.78,414.25,-174.93
16400,0.0,-0.0,-0.0,0.2,0.23,-1.01,621.0,417.59,-194.84
16429,0.0,-0.06,-0.06,0.2,0.23,-1.01,595.68,415.57,-187.89
16440,-0.06,0.06,0.12,0.19,0.22,-1.0,607.96,402.66,-196.51
16469,-0.12,0.06,-0.0,0.2,0.22,-1.01,610.66,413.71,-193.5
16480,0.0,-0.06,0.06,0.19,0.23,-1.02,624.55,393.94,-201.05
16509,0.06,-0.06,-0.0,0.2,0.22,-1.01,618.33,409.1,-203.1
16586,-0.06,-0.06,0.12,0.2,0.21,-1.01,600.49,402.9,-193.73
16597,-0.06,-0.0,0.06,0.19,0.22,-1.01,614.06,398.27,-200.75
16626,-0.12,0.18,0.06,0.2,0.22,-1.01,616.61,401.75,-179.35
16637,-0.06,0.06,0.12,0.2,0.22,-1.01,605.09,399.87,-199.23
16666,-0.06,0.18,-0.06,0.2,0.23,-1.01,605.15,402.38,-205.81
16677,-0.12,0.06,0.06,0.2,0.22,-1.01,615.39,402.52,-196.62
16706,-0.06,0.06,-0.06,0.2,0.22,-1.02,621.23,410.52,-200.42
16717,0.0,-0.06,0.06,0.19,0.22,-1.01,606.44,410.65,-204.2
16746,0.0,-0.0,-0.0,0.19,0.22,-1.02,627.3,407.5,-204.61
16757,-0.06,0.06,-0.0,0.2,0.22,-1.01,607.92,402.76,-193.84
16786,-0.12,0.06,0.06,0.2,0.23,-1.01,610.96,406.49,-203.08
16797,-0.12,0.06,0.12,0.2,0.22,-1.01,624.27,401.12,-192.8
16826,0.0,-0.06,-0.0,0.2,0.22,-1.02,616.99,398.31,-198.13
16837,0.0,-0.12,-0.0,0.19,0.22,-1.01,608.06,399.81,-199.28
16866,0.0,-0.06,-0.12,0.2,0.22,-1.01,631.6,407.76,-195.34
16877,-0.06,0.06,-0.12,0.2,0.22,-1.01,616.75,405.39,-192.54
16906,0.0,-0.0,0.12,0.2,0.22,-1.0,629.97,416.0,-196.36
16917,-0.06,0.06,-0.12,0.21,0.23,-1.01,601.68,417.96,-194.55
16946,0.12,-0.06,0.12,0.19,0.22,-1.0,639.08,407.52,-198.12
16957,-0.18,0.12,-0.0,0.2,0.22,-1.0,623.87,415.12,-185.64
16986,0.06,-0.06,-0.0,0.2,0.23,-1.01,622.89,406.16,-205.93
16997,0.0,0.06,-0.0,0.2,0.22,-1.02,606.24,411.09,-192.19
17026,0.12,-0.12,-0.0,0.2,0.21,-1.0,614.01,398.37,-198.08
17037,-0.18,0.18,0.12,0.21,0.23,-1.02,611.0,397.19,-194.08
17066,-0.18,0.06,-0.0,0.2,0.22,-1.01,607.72,407.13,-187.02
17077,-0.06,0.06,-0.0,0.2,0.22,-1.01,607.73,413.67,-196.12
17106,0.12,-0.0,0.06,0.2,0.22,-1.01,616.84,405.19,-197.88
17117,-0.06,-0.0,-0.06,0.2,0.23,-1.01,615.15,406.99,-187.14
17146,-0.06,0.06,-0.06,0.2,0.22,-1.01,621.21,414.5,-204.28
17219,-0.12,0.12,0.18,0.2,0.22,-1.02,622.38,416.48,-186.91
17229,-0.12,0.12,0.12,0.19,0.22,-1.02,604.95,406.75,-198.99
17258,-0.18,0.12,-0.12,0.19,0.22,-1.01,615.59,392.88,-196.96
17269,-0.06,0.06,-0.0,0.2,0.22,-1.02,607.77,409.64,-193.6
17298,-0.06,0.06,-0.0,0.19,0.23,-1.01,615.19,402.96,-184.61
17309,-0.06,0.06,-0.12,0.21,0.22,-1.02,615.65,399.32,-208.73
17338,-0.12,0.06,-0.0,0.2,0.23,-1.0,613.97,407.66,-207.08
17349,0.0,-0.0,0.06,0.2,0.23,-1.0,610.79,409.48,-196.31
17378,-0.12,0.12,0.12,0.2,0.22,-1.02,615.15,416.18,-198.8
17389,0.0,0.12,-0.06,0.2,0.22,-1.02,616.97,400.97,-200.7
17418,0.0,-0.18,0.06,0.19,0.21,-1.0,617.1,407.26,-216.47
17429,-0.06,0.06,-0.0,0.19,0.22,-1.0,616.46,421.81,-194.63
17458,-0.12,0.06,-0.0,0.19,0.22,-1.01,607.96,397.4,-190.03
17469,-0.12,0.06,0.18,0.19,0.23,-1.01,610.94,397.34,-190.08
17498,-0.12,0.06,0.18,0.2,0.22,-1.02,615.16,413.53,-196.23
17509,-0.06,0.06,0.06,0.2,0.22,-1.01,610.55,419.22,-193.3
17538,0.0,0.12,0.06,0.19,0.22,-1.02,621.29,407.76,-200.52
17549,-0.18,0.12,0.24,0.19,0.23,-1.0,615.45,399.76,-196.72
17578,-0.18,0.06,-0.06,0.2,0.21,-1.01,609.21,414.97,-197.43
17589,-0.06,0.06,0.06,0.2,0.23,-1.0,616.79,407.95,-197.78
17618,-0.06,-0.0,-0.0,0.2,0.22,-1.01,596.18,398.71,-197.81
17629,-0.06,0.06,-0.0,0.19,0.22,-1.01,624.26,407.71,-200.57
17658,-0.12,0.06,0.06,0.2,0.22,-1.0,622.69,406.6,-193.92
17669,-0.06,0.06,0.12,0.2,0.23,-1.01,639.25,404.52,-204.89
17698,0.0,-0.12,0.12,0.19,0.22,-1.01,623.13,392.49,-203.75
17709,-0.12,0.12,0.12,0.2,0.22,-1.0,606.59,407.71,-209.64
17738,0.0,-0.0,0.06,0.19,0.22,-1.02,592.96,409.83,-196.04
17749,0.0,-0.06,-0.0,0.2,0.21,-1.01,609.36,408.09,-197.67
17778,-0.18,0.12,0.06,0.2,0.23,-1.0,631.5,414.54,-197.77
17851,0.06,-0.0,-0.06,0.19,0.22,-1.01,630.0,409.36,-189.93
17861,-0.06,0.06,-0.06,0.19,0.22,-1.01,601.88,408.33,-194.89
17890,-0.12,0.06,0.06,0.19,0.23,-1.01,618.43,397.05,-194.19
17901,-0.18,0.12,-0.06,0.19,0.22,-1.02,616.68,410.8,-195.02
17930,-0.12,-0.0,-0.06,0.19,0.22,-1.01,610.59,409.92,-184.3
17941,-0.12,0.12,0.06,0.19,0.22,-1.0,605.19,402.28,-208.47
17970,-0.06,0.06,0.06,0.19,0.23,-1.01,615.65,390.13,-197.06
17981,-0.12,0.18,0.18,0.2,0.22,-1.02,618.38,399.8,-194.1
18010,-0.06,0.18,0.12,0.19,0.22,-1.01,601.72,408.67,-185.55
18021,-0.12,0.12,-0.0,0.19,0.22,-1.01,610.79,409.48,-196.31
18050,-0.06,0.18,-0.0,0.2,0.22,-1.01,615.31,415.84,-208.14
18061,-0.06,0.24,-0.0,0.2,0.21,-1.0,609.3,410.84,-197.57
18090,-0.06,0.12,0.06,0.2,0.22,-1.0,609.31,408.19,-195.0
18101,-0.12,0.12,-0.0,0.2,0.22,-1.01,608.18,399.56,-205.95
18130,-0.12,0.12,0.12,0.2,0.22,-1.02,609.21,411.04,-192.24
18141,-0.24,0.12,-0.0,0.2,0.23,-1.0,610.65,416.37,-196.07
18170,-0.06,0.12,0.06,0.2,0.22,-1.01,610.96,406.49,-203.08
18181,-0.06,0.12,0.06,0.2,0.21,-1.02,606.54,398.61,-195.3
18210,0.0,-0.0,-0.06,0.19,0.22,-1.0,616.73,410.7,-197.69
18221,-0.12,0.06,-0.0,0.19,0.22,-1.01,616.7,421.27,-209.31
18250,0.0,-0.0,0.12,0.2,0.23,-1.02,613.76,410.76,-197.64
18261,-0.12,0.12,0.12,0.19,0.22,-1.0,621.34,401.07,-195.43
18290,-0.06,0.18,-0.06,0.19,0.23,-1.0,616.77,410.6,-200.36
18301,-0.06,0.06,0.06,0.2,0.22,-1.01,618.23,406.69,-193.85
18330,-0.06,0.12,0.06,0.2,0.21,-1.02,608.02,399.91,-196.61
18341,-0.18,0.12,0.06,0.2,0.21,-1.0,600.51,413.38,-208.02
18370,-0.06,-0.18,-0.12,0.2,0.22,-1.01,621.26,405.2,-195.28
18381,-0.06,-0.0,0.18,0.19,0.22,-1.01,606.01,422.11,-191.8
18410,-0.12,0.06,0.12,0.2,0.22,-1.02,624.26,407.71,-200.57
18487,-0.06,0.06,-0.0,0.19,0.23,-1.0,622.57,409.5,-189.82
18498,-0.12,0.06,0.06,0.2,0.22,-1.02,618.39,406.35,-203.19
18527,-0.18,-0.0,0.06,0.2,0.22,-1.0,601.77,408.57,-188.22
18538,-0.06,0.18,0.06,0.2,0.22,-1.0,604.86,406.94,-193.65
18567,-0.06,0.12,0.06,0.2,0.23,-1.0,615.31,415.84,-208.14
