Timestamp,Yaw,Pitch,Roll
383714,-111.3,0.4,89.5
383739,-110.5,0.3,89.4
383764,-109.6,0.2,89.3
383789,-108.8,0.2,89.2
383814,-107.8,-0.0,89.0
383839,-106.7,-0.2,88.9
383864,-105.6,-0.3,88.9
383889,-104.6,-0.5,88.9
383914,-103.3,-0.6,88.9
383939,-102.0,-0.6,89.0
383964,-100.6,-0.5,88.9
383989,-99.3,-0.4,88.6
384014,-98.0,-0.4,88.5
384039,-96.4,-0.5,88.6
384064,-94.9,-0.6,88.6
384089,-93.4,-0.8,88.5
384114,-91.8,-0.9,88.3
384139,-90.1,-1.0,88.2
384164,-88.6,-1.0,88.4
384189,-87.0,-1.1,88.4
384214,-85.3,-1.2,88.2
384239,-83.5,-1.3,88.2
384264,-81.8,-1.4,88.2
384289,-80.2,-1.3,88.2
384314,-78.5,-1.2,88.3
384339,-76.8,-1.1,88.4
384364,-75.4,-0.9,88.4
384389,-74.1,-0.6,88.5
384414,-72.9,-0.4,88.6
384439,-71.6,-0.3,88.4
384464,-70.6,-0.3,88.2
384489,-69.5,-0.5,87.9
384514,-68.4,-0.8,87.8
384539,-67.3,-0.9,87.7
384564,-66.3,-0.9,87.7
384589,-65.2,-0.7,87.6
384614,-64.0,-0.5,87.5
384639,-63.0,-0.4,87.6
384664,-61.1,-0.1,87.4
384689,-59.4,-0.8,86.8
384714,-58.3,-1.3,87.1
384739,-57.2,-1.5,87.3
384764,-55.9,-1.6,87.2
384789,-54.5,-1.9,86.9
384814,-53.1,-2.2,86.8
384839,-51.6,-2.3,87.0
384864,-50.3,-2.3,87.3
384889,-48.8,-2.4,87.3
384914,-47.3,-2.5,87.5
384939,-45.8,-2.3,87.6
384964,-44.5,-2.1,87.7
384989,-43.0,-1.9,87.9
385014,-41.5,-1.7,88.2
385039,-40.0,-1.5,88.4
385064,-38.5,-1.5,88.8
385089,-37.0,-1.5,89.3
385114,-35.5,-1.5,89.8
385139,-34.1,-1.7,90.0
385164,-32.4,-1.8,90.2
385189,-30.5,-2.2,90.4
385214,-28.5,-2.4,90.5
385239,-26.6,-2.4,90.7
385264,-24.7,-2.4,91.1
385289,-22.8,-2.2,91.5
385314,-21.0,-1.9,91.6
385339,-19.0,-1.6,92.0
385364,-17.4,-1.4,92.4
385389,-15.5,-1.2,92.4
385414,-13.7,-1.2,92.7
385439,-12.0,-1.1,93.2
385464,-10.3,-0.8,93.4
385489,-8.6,-0.7,93.8
385514,-6.7,-0.8,94.1
385539,-4.7,-0.8,94.4
385564,-2.9,-0.8,94.9
385589,-1.2,-0.5,95.5
385614,0.4,-0.2,95.9
385639,1.9,0.1,96.2
385664,3.2,0.5,96.2
385689,4.5,0.8,96.3
385714,5.6,1.2,96.5
385739,6.6,1.7,96.8
385764,7.2,2.1,96.6
385789,7.4,3.7,96.8
385814,7.7,3.1,96.3
385839,7.6,2.7,95.9
385864,7.4,2.7,96.0
385889,7.2,2.7,96.0
385914,7.2,2.5,96.3
385939,6.9,2.4,97.5
385964,6.6,2.4,98.0
385989,6.6,2.3,96.8
386014,6.7,2.4,95.5
386039,6.6,2.6,95.3
386064,6.5,2.5,96.2
386089,6.5,2.2,96.8
386114,6.7,1.5,96.9
386139,7.1,0.9,96.2
386164,7.5,0.6,95.5
386189,8.0,0.4,95.7
386214,8.6,0.1,96.0
386239,9.2,-0.3,96.1
386264,9.9,-0.6,96.0
386289,10.7,-0.9,95.5
386314,11.6,-1.0,95.1
386339,12.4,-1.0,95.4
386364,13.3,-1.3,95.4
386389,14.3,-1.7,95.4
386414,15.5,-2.0,95.5
386439,16.8,-2.3,95.9
386464,18.0,-2.4,96.7
386489,19.4,-2.6,97.3
386514,20.8,-2.6,97.9
386539,22.1,-2.4,98.6
386564,23.4,-2.3,99.0
386589,24.6,-2.2,98.9
386614,25.7,-2.1,98.9
386639,26.9,-1.9,99.2
386664,28.0,-1.8,99.6
386689,29.2,-1.9,99.9
386714,30.5,-1.9,99.9
386739,31.5,-1.8,99.7
386764,32.6,-1.4,99.6
386789,33.4,-1.1,100.1
386814,34.1,-0.8,100.7
386839,34.5,-0.6,101.1
386864,34.8,-0.6,101.6
386889,35.5,-0.8,101.8
386914,36.2,-0.9,102.1
386939,36.7,-0.8,102.6
386964,37.1,-0.5,103.1
386989,37.6,-0.1,103.2
387014,38.2,-0.4,103.6
387039,38.6,-0.7,103.9
387064,39.3,-1.0,104.3
387089,40.0,-1.3,104.4
387114,40.7,-1.5,104.4
387139,41.4,-1.6,104.2
387164,42.3,-1.7,104.1
387189,43.1,-1.9,104.3
387214,44.0,-1.9,104.6
387239,44.7,-1.8,104.6
387264,45.4,-1.7,104.6
387289,46.1,-1.6,104.6
387314,46.7,-1.5,104.7
387339,47.3,-1.5,104.9
387364,47.8,-1.4,105.2
387389,48.2,-1.3,105.3
387414,48.6,-1.3,105.4
387439,48.9,-1.5,105.5
387464,49.1,-1.7,105.4
387489,49.4,-1.8,105.6
387514,49.6,-1.8,105.7
387539,49.8,-1.8,105.7
387564,49.8,-1.8,105.6
387589,49.7,-1.8,105.5
387614,49.5,-1.6,105.3
387639,49.3,-1.5,105.1
387664,49.0,-1.5,105.1
387689,48.6,-1.5,105.1
387714,48.2,-1.6,104.8
387739,47.6,-1.8,104.6
387764,47.0,-2.0,104.2
387789,46.5,-2.3,103.8
387814,45.9,-2.5,103.5
387839,45.3,-2.8,103.4
387864,44.8,-3.1,103.2
387889,44.1,-3.6,102.9
387914,43.5,-3.9,102.7
387939,42.8,-4.3,102.5
387964,42.1,-4.7,102.6
387989,41.5,-5.1,102.5
388014,40.9,-5.3,102.2
388039,40.3,-5.4,102.0
388064,39.4,-5.5,101.8
388089,37.3,-5.3,101.5
388114,35.6,-5.9,101.2
388139,34.6,-6.4,101.1
388164,33.7,-6.8,101.0
388189,32.6,-7.1,101.0
388214,31.6,-7.3,100.4
388239,30.6,-7.5,100.3
388264,29.4,-7.4,100.7
388289,28.3,-7.2,100.9
388314,27.0,-7.2,101.0
388339,25.9,-7.1,100.8
388364,24.8,-7.1,100.5
388389,23.7,-7.1,100.3
388414,22.5,-6.7,100.2
388439,21.1,-6.3,100.7
388464,19.6,-5.7,101.2
388489,18.0,-5.3,101.2
388514,16.5,-5.2,100.8
388539,14.9,-5.2,100.7
388564,13.4,-5.4,100.6
388589,12.1,-5.6,100.6
388614,10.9,-5.6,100.4
388639,9.5,-5.4,100.0
388664,8.0,-5.2,99.7
388689,6.8,-5.0,99.7
388714,5.5,-5.0,99.8
388739,4.3,-5.0,99.7
388764,3.2,-4.9,99.2
388789,2.2,-4.8,99.0
388814,1.1,-4.4,99.0
388839,-0.3,-4.0,99.2
388864,-1.5,-3.6,99.4
388889,-2.7,-3.2,99.4
388914,-3.8,-3.1,99.1
388939,-4.8,-3.0,98.9
388964,-5.8,-2.7,98.7
388989,-6.9,-2.5,98.8
389014,-7.9,-2.3,98.8
389039,-8.9,-2.2,98.5
389064,-9.8,-2.3,98.1
389089,-10.6,-2.3,97.8
389114,-11.2,-2.2,97.4
389139,-11.8,-2.1,97.3
389164,-12.4,-1.9,97.1
389189,-13.0,-1.7,96.9
389214,-14.1,-1.2,96.9
389239,-15.0,-1.0,96.4
389264,-15.7,-0.8,96.1
389289,-16.4,-0.5,95.9
389314,-17.0,-0.2,95.8
389339,-17.7,0.1,95.7
389364,-18.2,0.3,95.4
389389,-18.8,0.5,95.1
389414,-19.4,0.7,95.2
389439,-20.0,0.8,95.3
389464,-20.6,0.8,95.4
389489,-21.2,0.8,95.4
389514,-21.6,0.8,95.1
389539,-22.1,0.9,94.7
389564,-22.5,1.1,94.4
389589,-22.9,1.2,94.0
389614,-23.4,1.3,93.5
389639,-23.9,1.7,93.0
389664,-24.7,2.1,92.7
389689,-25.5,2.4,92.7
389714,-26.5,2.5,93.0
389739,-27.5,2.3,93.3
389764,-28.5,2.1,92.6
389789,-29.4,1.6,92.0
389814,-30.4,1.2,91.7
389839,-31.4,1.3,91.6
389864,-32.4,1.4,91.9
389889,-33.5,2.0,92.2
389914,-34.9,2.5,92.2
389939,-36.3,2.9,92.3
389964,-37.6,3.1,92.2
389989,-39.0,3.1,92.2
390014,-40.3,3.0,92.0
390039,-41.7,3.1,91.7
390064,-43.2,3.3,91.5
390089,-44.7,3.8,91.3
390114,-46.7,4.4,91.5
390139,-48.6,4.9,92.1
390164,-50.6,5.4,92.2
390189,-52.6,5.7,91.9
390214,-54.9,5.7,91.3
390239,-57.1,5.8,91.0
390264,-59.2,5.7,91.0
390289,-61.1,5.6,91.3
390314,-63.2,5.4,91.3
390339,-65.2,5.3,91.2
390364,-68.8,4.8,91.6
390389,-72.5,4.1,91.6
390414,-74.5,3.6,91.6
390439,-76.5,3.0,91.7
390464,-78.4,2.4,92.2
390489,-80.1,1.8,93.0
390514,-81.8,1.1,93.8
390539,-83.4,0.4,94.5
390564,-84.9,-0.1,94.5
390589,-86.3,-0.5,94.2
390614,-87.8,-0.7,93.9
390639,-89.4,-0.6,93.6
390664,-91.2,-0.5,93.2
390689,-92.8,-0.5,92.7
390714,-94.3,-0.8,92.4
390739,-95.7,-1.1,92.2
390764,-97.0,-1.6,91.9
390789,-98.1,-2.0,91.8
390814,-99.0,-2.4,91.7
390839,-99.8,-2.5,91.7
390864,-100.7,-2.6,91.7
390889,-101.2,-2.6,91.8
390914,-101.6,-2.3,91.7
390939,-101.9,-1.8,91.0
390964,-102.6,-0.5,90.1
390989,-103.6,0.5,89.6
391014,-104.5,0.9,89.5
391039,-105.3,1.0,89.8
391064,-106.2,0.8,90.3
391089,-107.0,0.3,90.8
391114,-107.4,-0.2,91.2
391139,-107.3,-0.6,91.1
391164,-107.3,-0.4,90.9
391189,-107.6,-0.0,91.2
391214,-108.0,0.3,91.5
391239,-108.1,0.6,91.9
391264,-108.0,0.4,92.0
391289,-107.9,0.2,92.1
391314,-107.9,0.1,92.4
391339,-107.6,-0.1,92.9
391364,-107.3,-0.1,93.6
391389,-106.9,-0.0,94.5
391414,-106.5,0.1,95.0
391439,-106.2,0.2,95.1
391464,-105.7,0.8,95.9
391489,-105.4,1.3,96.1
391514,-105.3,1.6,96.3
391539,-105.2,1.8,96.7
391564,-104.9,2.0,97.1
391589,-104.4,2.1,97.8
391614,-103.9,2.1,97.7
391639,-103.4,2.7,97.9
391664,-103.3,3.0,98.4
391689,-103.1,2.9,99.0
391714,-102.6,2.7,99.1
391739,-102.0,1.7,98.9
391764,-101.2,0.7,98.9
391789,-100.4,1.5,99.5
391814,-100.4,2.3,100.0
391839,-100.4,3.1,101.0
391864,-100.5,3.9,101.5
391889,-100.4,4.2,101.7
391914,-100.6,4.0,101.9
391939,-100.9,3.9,101.6
391964,-101.2,3.9,101.3
