Timestamp,Yaw,Pitch,Roll
8582240,-104.2,3.8,-149.6
8582265,-104.2,3.7,-149.2
8582290,-104.3,3.2,-148.1
8582315,-104.3,3.3,-148.3
8582340,-104.2,3.1,-148.3
8582365,-104.0,2.0,-147.8
8582390,-103.5,1.4,-146.8
8582415,-102.8,1.9,-144.2
8582440,-102.3,3.3,-141.7
8582465,-102.1,3.8,-141.4
8582490,-101.8,4.2,-140.1
8582515,-101.5,5.0,-138.2
8582540,-101.5,6.0,-136.3
8582565,-101.6,6.7,-134.7
8582590,-101.8,7.0,-133.2
8582615,-101.7,6.8,-131.6
8582640,-101.2,6.7,-129.6
8582665,-100.2,6.6,-127.1
8582690,-99.2,6.3,-123.4
8582715,-98.7,5.7,-119.5
8582740,-98.5,4.2,-115.6
8582765,-97.9,3.0,-109.9
8582790,-97.0,2.4,-104.4
8582815,-96.8,1.2,-101.2
8582840,-97.3,-0.5,-98.6
8582865,-97.2,-1.4,-95.3
8582890,-97.0,-2.3,-91.9
8582915,-97.1,-3.8,-88.8
8582940,-97.5,-5.2,-85.3
8582965,-98.5,-5.9,-82.0
8582990,-99.3,-5.9,-79.1
8583015,-99.2,-6.0,-78.1
8583040,-99.0,-6.0,-78.6
8583065,-98.5,-5.9,-79.4
8583090,-97.8,-5.6,-80.9
8583115,-97.4,-5.4,-83.0
8583140,-97.5,-4.9,-85.3
8583165,-97.5,-4.4,-88.1
8583190,-97.5,-4.0,-91.2
8583215,-97.3,-3.6,-94.7
8583240,-97.0,-3.1,-98.2
8583265,-96.8,-2.4,-101.6
8583290,-96.7,-1.7,-105.0
8583315,-96.8,-0.9,-108.4
8583340,-96.8,0.1,-112.0
8583365,-97.0,0.7,-114.9
8583390,-97.0,1.2,-117.1
8583415,-97.2,1.8,-120.1
8583440,-97.8,2.0,-122.8
8583465,-98.2,2.6,-124.7
8583490,-98.5,3.2,-127.1
8583515,-98.9,3.4,-129.8
8583540,-99.2,3.9,-132.2
8583565,-99.4,4.0,-135.0
8583590,-99.8,4.2,-137.8
8583615,-100.2,4.6,-140.2
8583640,-100.1,5.0,-141.6
8583665,-99.9,5.1,-142.4
8583690,-99.9,4.9,-142.6
8583715,-99.4,4.8,-142.8
8583740,-98.9,4.7,-142.2
8583765,-98.8,4.4,-141.3
8583790,-98.7,4.6,-141.4
8583815,-98.2,4.0,-142.8
8583840,-97.5,3.6,-143.7
8583865,-97.1,4.3,-144.3
8583890,-97.1,5.5,-144.2
8583915,-97.3,5.6,-144.9
8583940,-97.6,5.3,-146.1
8583965,-97.8,4.6,-147.0
8583990,-97.1,2.9,-148.8
8584015,-96.4,2.5,-149.2
8584040,-95.9,3.0,-148.7
8584065,-95.8,3.2,-147.3
8584090,-96.2,2.4,-147.4
8584115,-96.5,2.0,-146.8
8584140,-96.5,1.6,-145.7
8584165,-96.4,1.1,-144.8
8584190,-95.4,2.0,-145.7
8584215,-94.7,3.0,-146.6
8584240,-95.6,3.9,-149.9
8584265,-96.4,4.8,-154.0
8584290,-97.7,7.7,-159.4
8584315,-99.6,10.4,-166.0
8584340,-102.0,12.3,-174.0
8584365,-104.0,13.8,-176.8
8584390,-106.0,14.3,177.8
8584415,-108.4,13.3,170.9
8584440,-109.6,11.7,165.6
8584465,-110.9,10.4,158.9
8584490,-111.7,9.4,154.5
8584515,-112.3,8.8,152.5
8584540,-112.3,8.4,151.9
8584565,-112.0,8.2,152.7
8584590,-111.2,7.9,154.0
8584615,-110.4,7.8,155.7
8584640,-110.4,8.0,158.9
8584665,-110.6,7.9,162.6
8584690,-109.0,7.1,165.5
8584715,-107.2,5.9,168.5
8584740,-106.9,5.2,174.3
8584765,-107.1,6.0,-177.6
8584790,-107.1,6.5,-168.8
8584815,-107.2,3.3,-162.1
8584840,-106.8,-0.4,-155.6
8584865,-107.6,-3.8,-142.2
8584890,-108.1,-5.0,-135.6
8584915,-108.4,-7.0,-130.6
8584940,-109.2,-9.8,-125.8
8584965,-109.5,-11.4,-122.2
8584990,-109.6,-9.5,-120.2
8585015,-109.5,-7.7,-119.0
8585040,-110.1,-6.7,-119.1
8585065,-110.6,-5.9,-119.6
8585090,-110.1,-5.4,-121.3
8585115,-109.4,-4.5,-123.3
8585140,-108.7,-3.2,-124.7
8585165,-108.0,-2.1,-125.7
8585190,-107.2,-0.8,-127.3
8585215,-106.5,0.4,-129.4
8585240,-106.4,-0.1,-131.6
8585265,-106.3,0.1,-133.4
8585290,-106.0,2.3,-134.7
8585315,-105.7,3.6,-135.9
8585340,-105.2,2.9,-137.6
8585365,-104.8,2.1,-140.0
8585390,-104.2,2.5,-141.6
8585415,-103.6,3.7,-142.6
8585440,-103.4,4.4,-143.4
8585465,-103.2,5.0,-144.2
8585490,-102.5,5.6,-145.1
8585515,-102.1,5.8,-146.8
8585540,-101.5,6.0,-148.4
8585565,-101.0,6.4,-149.7
8585590,-100.3,7.3,-150.2
8585615,-99.7,9.0,-150.7
8585640,-99.3,9.7,-151.0
8585665,-99.0,9.9,-151.3
8585690,-98.7,10.1,-151.7
8585715,-98.5,10.2,-152.5
8585740,-98.3,10.5,-153.5
8585765,-97.9,10.3,-154.0
8585790,-97.5,9.9,-154.4
8585815,-97.1,9.7,-154.6
8585840,-96.8,9.7,-154.5
8585865,-96.4,9.4,-154.6
8585890,-96.1,8.7,-154.6
8585915,-95.7,,
